Player Name,Rounds,Fairway Percentage,Year,Avg Distance,gir,Average Putts,Average Scrambling,Average Score,Points,Wins,Top 10,Average SG Putts,Average SG Total,SG:OTT,SG:APR,SG:ARG,Money
Tommy Gainey,84.0,56.34,2013,291.0,61.04,29.07,53.99,71.892,324,,1.0,0.08900000000000001,-0.7809999999999999,-0.098,-0.361,-0.41100000000000003,"$520,479"
Peter Hanson,45.0,56.31,2013,295.3,61.24,28.67,58.33,70.368,356,,1.0,0.484,0.508,-0.306,0.192,0.138,"$610,178"
Freddie Jacobson,63.0,56.26,2013,287.3,61.67,28.5,59.66,70.108,659,,3.0,0.449,1.075,0.075,0.304,0.247,"$1,236,722"
Ángel Cabrera,73.0,56.19,2013,294.0,64.99,29.73,55.43,70.89699999999999,826,,2.0,0.069,0.063,0.294,-0.24100000000000002,-0.059000000000000004,"$1,791,183"
Patrick Reed,83.0,56.13,2013,292.0,63.79,28.6,60.44,70.807,"1,062",1.0,5.0,0.35,0.122,0.08900000000000001,-0.327,0.011000000000000001,"$1,961,519"
Sean O'Hair,56.0,55.66,2013,299.7,62.0,29.75,52.74,72.107,183,,,-0.27699999999999997,-1.022,0.028999999999999998,-0.5760000000000001,-0.198,"$268,614"
Ryo Ishikawa,72.0,55.48,2013,291.3,66.03,29.81,53.27,71.515,298,,1.0,-0.6829999999999999,-0.547,0.11,0.191,-0.165,"$424,541"
Michael Bradley,56.0,55.46,2013,285.3,66.13,30.17,53.0,72.345,74,,,-0.45,-1.319,-1.058,0.257,-0.068,"$79,107"
Troy Matteson,68.0,55.39,2013,294.1,64.81,29.11,59.33,71.889,194,,,0.003,-0.61,-0.20600000000000002,-0.583,0.175,"$245,090"
Robert Garrigus,69.0,55.37,2013,302.4,66.15,29.62,48.74,71.058,601,,2.0,-0.43700000000000006,0.11599999999999999,0.509,0.5710000000000001,-0.528,"$1,132,355"
Mike Weir,60.0,55.07,2013,270.5,56.9,28.07,59.11,71.643,173,,,0.28800000000000003,-0.7709999999999999,-1.338,-0.12,0.39899999999999997,"$194,510"
Shawn Stefani,63.0,54.97,2013,297.2,63.67,29.0,58.5,71.11399999999999,333,,2.0,0.33799999999999997,-0.235,-0.11,-0.308,-0.155,"$511,399"
Casey Wittenberg,72.0,54.61,2013,280.5,62.14,29.0,60.59,71.65899999999999,199,,1.0,0.254,-0.62,-1.071,-0.067,0.263,"$425,395"
James Driscoll,76.0,53.89,2013,287.1,63.81,28.51,59.7,70.888,524,,2.0,0.65,0.389,-0.42200000000000004,0.022000000000000002,0.139,"$821,101"
Nicolas Colsaerts,50.0,53.8,2013,305.7,66.78,30.74,49.82,71.08800000000001,353,,3.0,-0.579,-0.268,0.552,0.322,-0.563,"$720,164"
Martin Flores,83.0,53.67,2013,300.4,65.53,28.92,62.91,70.676,552,,2.0,0.08,0.426,0.136,0.092,0.11800000000000001,"$805,597"
Scott Piercy,78.0,53.57,2013,298.2,62.3,29.12,53.24,71.273,773,,4.0,-0.184,-0.083,0.14400000000000002,-0.038,-0.006,"$1,830,084"
Tag Ridings,69.0,53.38,2013,299.6,65.81,29.31,57.5,71.16199999999999,295,,1.0,0.053,-0.171,-0.054000000000000006,-0.174,0.003,"$428,922"
Dustin Johnson,71.0,53.36,2013,305.8,66.75,29.4,53.22,70.115,"1,226",1.0,5.0,-0.10099999999999999,0.805,0.332,0.6629999999999999,-0.09,"$2,963,214"
Jason Kokrak,78.0,53.17,2013,303.2,65.67,28.96,58.3,70.92399999999999,521,,3.0,-0.11900000000000001,0.19,0.079,0.201,0.028999999999999998,"$1,267,525"
Charles Howell III,87.0,53.11,2013,294.8,66.73,28.66,64.83,70.27199999999999,996,,5.0,0.43799999999999994,0.862,0.133,-0.084,0.374,"$1,877,389"
Steven Bowditch,67.0,53.04,2013,300.2,61.97,28.48,62.47,71.335,400,,1.0,-0.046,-0.32899999999999996,0.040999999999999995,-0.6409999999999999,0.316,"$697,775"
Tim Herron,45.0,52.24,2013,283.6,59.75,28.82,56.44,71.479,190,,,-0.040999999999999995,-0.33799999999999997,-0.20800000000000002,-0.285,0.19699999999999998,"$302,570"
Jimmy Walker,84.0,52.18,2013,298.5,66.07,28.87,60.62,70.332,996,,5.0,0.276,0.93,0.08199999999999999,0.40700000000000003,0.16399999999999998,"$2,117,570"
Bobby Gates,49.0,51.59,2013,296.2,62.84,29.58,55.15,72.59,144,,1.0,0.011000000000000001,-1.3980000000000001,-0.58,-0.498,-0.331,"$320,248"
Seung-Yul Noh,71.0,51.5,2013,298.8,64.26,29.52,53.36,71.625,226,,1.0,-0.46299999999999997,-0.47200000000000003,-0.162,-0.163,0.315,"$391,763"
Aaron Baddeley,68.0,50.71,2013,288.5,58.0,27.8,57.72,71.503,401,,2.0,0.6609999999999999,-0.319,-0.603,-0.669,0.293,"$721,024"
Luke List,65.0,45.58,2013,306.3,62.39,29.39,54.0,72.444,202,,,-0.267,-1.344,-0.447,-0.5329999999999999,-0.09699999999999999,"$264,401"
Jerry Kelly,84.0,73.0,2012,276.1,65.63,29.18,59.39,70.955,385,,,-0.077,-0.067,-0.018000000000000002,-0.218,0.245,"$645,701"
Heath Slocum,93.0,71.69,2012,278.9,67.84,29.87,58.33,70.911,365,,,-0.5539999999999999,-0.035,0.248,0.42700000000000005,-0.158,"$518,198"
Tim Clark,60.0,71.6,2012,276.7,64.26,29.33,58.03,70.697,707,,2.0,-0.121,0.301,0.285,0.151,-0.013999999999999999,"$1,407,028"
Jim Furyk,85.0,70.71,2012,280.0,68.19,29.05,63.83,69.304,"1,284",,5.0,0.423,1.7519999999999998,0.225,0.83,0.275,"$3,623,805"
Graeme McDowell,55.0,70.11,2012,285.5,66.26,29.02,51.83,70.229,"1,037",,4.0,-0.282,0.37200000000000005,0.49,0.6409999999999999,-0.478,"$2,408,279"
David Toms,60.0,69.75,2012,275.5,66.09,29.22,61.86,70.74,623,,4.0,-0.141,0.191,0.131,0.012,0.18899999999999997,"$1,658,428"
Ben Curtis,62.0,69.7,2012,274.8,68.87,29.36,58.46,70.538,997,1.0,3.0,0.505,0.9059999999999999,-0.044000000000000004,0.408,0.036000000000000004,"$2,494,153"
Chris DiMarco,83.0,69.24,2012,273.0,60.55,28.59,56.86,71.488,316,,1.0,-0.113,-0.47700000000000004,-0.371,-0.073,0.079,"$468,298"
Gary Christian,91.0,68.95,2012,281.9,66.99,29.53,55.25,70.82,422,,1.0,-0.077,0.149,0.17,0.124,-0.067,"$616,457"
Richard Lee,71.0,68.72,2012,285.6,68.29,29.37,54.99,70.809,262,,,0.18899999999999997,0.179,0.106,-0.187,0.071,"$547,733"
John Huh,99.0,68.69,2012,288.3,66.44,29.15,55.52,70.384,"1,123",1.0,4.0,0.16699999999999998,0.564,0.391,0.031,-0.025,"$2,692,113"
Mark Wilson,84.0,68.62,2012,276.0,64.03,29.36,57.82,71.375,986,1.0,2.0,-0.102,-0.245,-0.255,0.043,0.069,"$2,144,780"
Chez Reavie,83.0,68.57,2012,282.5,66.13,29.86,56.52,71.334,327,,,-0.20600000000000002,-0.045,0.125,0.136,-0.10099999999999999,"$580,617"
Zach Johnson,95.0,68.53,2012,281.1,64.95,28.45,60.37,69.821,"2,019",2.0,6.0,0.568,1.197,0.11199999999999999,0.342,0.17600000000000002,"$4,504,244"
Colt Knost,79.0,68.0,2012,272.5,62.12,29.14,55.24,71.798,390,,2.0,0.184,-0.981,-0.5660000000000001,-0.545,-0.053,"$848,197"
John Mallinger,74.0,67.93,2012,281.4,66.51,29.39,58.77,70.699,543,,2.0,-0.086,0.218,-0.086,0.184,0.20600000000000002,"$1,146,852"
Hunter Mahan,88.0,67.74,2012,293.1,68.97,29.9,53.71,70.346,"1,739",2.0,4.0,-0.109,0.541,0.4,0.37200000000000005,-0.122,"$4,019,193"
Brian Davis,91.0,67.24,2012,277.1,63.47,28.61,58.92,70.807,728,,4.0,0.37,0.594,-0.012,0.146,0.09,"$1,318,032"
Jeff Maggert,83.0,67.16,2012,285.3,65.66,29.41,58.48,70.883,433,,1.0,-0.127,0.03,0.287,0.084,-0.214,"$682,742"
Russell Knox,72.0,67.03,2012,285.8,69.36,29.64,58.24,70.905,164,,,0.0,0.179,0.049,0.025,0.105,"$512,584"
Jason Dufner,83.0,66.9,2012,292.4,69.17,29.07,62.42,69.456,"2,110",2.0,8.0,0.153,1.446,0.5529999999999999,0.519,0.222,"$4,869,304"
Billy Horschel,63.0,66.58,2012,290.2,68.79,29.42,59.87,70.494,289,,1.0,-0.068,0.391,0.546,0.027999999999999997,-0.11599999999999999,"$486,177"
Tom Gillis,75.0,66.09,2012,289.0,63.85,28.67,58.4,70.812,511,,1.0,0.217,0.33899999999999997,0.207,-0.27399999999999997,0.18899999999999997,"$1,238,058"
John Senden,81.0,65.93,2012,291.0,68.59,29.44,57.37,70.05,867,,5.0,0.039,1.0,0.503,0.473,-0.016,"$1,916,651"
Kevin Na,80.0,65.91,2012,281.5,62.03,28.39,61.3,70.634,866,,6.0,0.193,0.445,-0.255,0.301,0.20600000000000002,"$2,029,943"
Kris Blanks,65.0,65.84,2012,284.5,66.84,29.89,54.71,71.20100000000001,297,,,-0.608,-0.061,0.192,0.5579999999999999,-0.203,"$390,059"
Blake Adams,107.0,65.83,2012,288.4,65.91,29.35,56.01,70.586,599,,2.0,0.23199999999999998,0.35600000000000004,0.237,-0.055,-0.057,"$1,234,345"
Justin Rose,69.0,65.82,2012,290.9,70.34,29.41,61.98,69.54899999999999,"1,426",1.0,7.0,-0.122,1.64,0.355,0.84,0.5670000000000001,"$4,290,930"
Ryan Moore,89.0,65.75,2012,287.6,66.35,28.87,56.77,70.3,635,,4.0,0.424,0.847,0.163,0.27,-0.009000000000000001,"$2,858,944"
Ken Duke,104.0,65.69,2012,282.6,64.61,28.68,60.91,70.376,776,,6.0,0.349,0.654,0.019,0.309,-0.023,"$1,511,628"
Chris Couch,61.0,65.49,2012,293.8,63.65,28.81,58.29,70.977,242,,,0.083,0.125,0.377,-0.131,-0.205,"$335,848"
Stuart Appleby,75.0,65.45,2012,283.3,64.79,29.08,60.44,71.095,287,,,0.154,-0.128,-0.003,-0.43700000000000006,0.158,"$377,559"
Brian Harman,101.0,65.44,2012,290.3,63.92,28.79,58.99,70.821,493,,,0.132,0.19899999999999998,0.337,-0.37,0.10099999999999999,"$1,146,448"
Roberto Castro,92.0,65.36,2012,290.6,68.41,29.62,58.49,70.434,477,,1.0,0.048,0.591,0.244,0.03,0.26899999999999996,"$755,095"
Will Claxton,99.0,65.36,2012,290.4,69.06,29.56,56.9,70.369,530,,2.0,-0.16699999999999998,0.512,0.524,0.318,-0.163,"$780,969"
Billy Mayfair,90.0,65.2,2012,286.8,64.02,29.48,61.76,70.94800000000001,393,,1.0,-0.205,-0.077,0.08,-0.083,0.131,"$619,961"
Luke Donald,63.0,65.16,2012,280.1,64.96,28.63,62.66,69.687,"1,294",1.0,6.0,0.818,1.641,-0.188,0.5820000000000001,0.43,"$3,512,024"
Boo Weekley,74.0,65.15,2012,296.8,69.53,30.5,53.04,70.96600000000001,365,,2.0,-1.055,-0.08199999999999999,0.6679999999999999,0.466,-0.162,"$848,347"
Ian Poulter,57.0,65.13,2012,285.0,61.61,28.39,64.34,70.176,698,,4.0,0.10300000000000001,0.564,0.18600000000000003,0.068,0.207,"$1,715,271"
Kevin Stadler,85.0,65.09,2012,292.9,67.75,29.64,58.61,70.525,620,,3.0,-0.263,0.439,0.35100000000000003,0.711,-0.359,"$1,546,036"
Gavin Coles,72.0,65.08,2012,271.2,64.23,28.86,59.76,71.39699999999999,184,,,0.591,-0.289,-0.6759999999999999,-0.008,-0.196,"$247,561"
Matt Kuchar,86.0,65.06,2012,286.2,65.38,28.51,62.43,69.477,"1,600",1.0,8.0,0.47200000000000003,1.382,0.11,0.49,0.309,"$3,903,065"
Jason Bohn,81.0,65.0,2012,279.2,64.59,29.25,56.07,71.248,363,,2.0,-0.037000000000000005,-0.18,-0.11,0.128,-0.162,"$795,549"
Bo Van Pelt,84.0,64.79,2012,296.1,67.07,28.81,55.69,69.718,"1,175",,8.0,0.542,1.4369999999999998,0.45,0.665,-0.22,"$3,043,509"
Scott Dunlap,57.0,64.66,2012,281.4,67.21,30.22,58.47,71.653,77,,,-0.688,-0.6,0.062,0.252,-0.226,"$230,220"
D.A. Points,88.0,64.66,2012,284.0,66.48,29.48,56.5,70.946,714,,3.0,-0.109,0.284,0.067,0.32899999999999996,-0.003,"$1,533,361"
John Merrick,83.0,64.46,2012,293.3,69.13,30.01,54.9,70.70100000000001,572,,2.0,-0.193,0.191,0.20199999999999999,0.23,-0.047,"$1,084,628"
Rickie Fowler,84.0,64.43,2012,293.2,64.99,29.17,56.79,70.60600000000001,"1,246",1.0,5.0,-0.20199999999999999,0.518,0.45799999999999996,0.228,0.034,"$3,066,293"
Cameron Tringale,88.0,64.41,2012,290.4,66.6,29.58,58.79,71.023,689,,4.0,0.102,0.35600000000000004,0.195,0.055999999999999994,0.003,"$1,225,737"
Ben Crane,73.0,64.36,2012,286.8,64.81,28.75,57.24,70.708,849,,4.0,0.43200000000000005,0.591,0.102,-0.138,0.195,"$1,701,365"
John Rollins,81.0,64.25,2012,295.4,66.16,29.48,58.0,70.618,732,,5.0,-0.034,0.431,0.627,-0.26899999999999996,0.107,"$1,489,155"
"Ted Potter, Jr.",77.0,64.18,2012,284.5,63.32,29.33,55.6,71.71,647,1.0,1.0,0.073,-0.823,-0.191,-0.27699999999999997,-0.428,"$1,383,170"
Henrik Stenson,51.0,64.13,2012,289.5,65.37,29.3,59.04,70.23899999999999,394,,1.0,0.105,0.915,0.34299999999999997,0.297,0.16899999999999998,"$791,107"
K.J. Choi,71.0,64.08,2012,282.3,63.57,29.3,54.68,70.88600000000001,597,,2.0,-0.344,0.255,0.064,0.153,0.382,"$969,057"
Tiger Woods,69.0,63.93,2012,297.4,67.58,28.91,63.17,68.904,"2,269",3.0,6.0,0.33899999999999997,2.31,0.5529999999999999,1.224,0.19399999999999998,"$6,133,158"
Bill Haas,79.0,63.62,2012,292.2,65.17,29.33,60.74,70.484,"1,181",1.0,3.0,0.10300000000000001,0.6679999999999999,0.47200000000000003,-0.18,0.273,"$2,349,951"
Alexandre Rocha,62.0,63.47,2012,284.6,66.87,30.18,53.59,72.039,183,,1.0,-0.23199999999999998,-0.856,-0.083,-0.221,-0.32,"$614,658"
Brendan Steele,77.0,63.44,2012,288.8,65.3,30.03,55.48,71.887,334,,3.0,-0.11199999999999999,-0.517,0.084,-0.376,-0.11199999999999999,"$840,965"
Brendon de Jonge,115.0,63.42,2012,288.8,69.17,29.44,58.6,70.137,815,,2.0,0.14400000000000002,1.083,0.185,0.754,0.0,"$2,015,252"
Nick O'Hern,78.0,63.34,2012,268.9,63.29,29.3,58.49,71.579,250,,1.0,-0.392,-0.489,-0.86,0.34,0.424,"$489,375"
Steve Stricker,73.0,63.31,2012,285.4,68.33,29.06,60.15,69.865,"1,456",1.0,7.0,0.134,1.295,0.11599999999999999,0.898,0.147,"$3,420,021"
David Mathis,83.0,63.22,2012,278.1,61.04,28.58,57.78,71.333,322,,1.0,0.33799999999999997,-0.105,-0.203,-0.239,-0.002,"$736,765"
J.J. Henry,93.0,63.18,2012,288.1,68.24,29.91,57.61,70.939,713,1.0,3.0,-0.054000000000000006,0.255,0.051,0.126,0.133,"$1,297,802"
Rod Pampling,88.0,62.72,2012,288.8,64.93,29.5,57.23,71.038,398,,1.0,-0.153,-0.02,0.061,-0.131,0.203,"$620,893"
Kyle Thompson,51.0,62.65,2012,284.2,64.78,30.13,48.99,72.296,44,,,-1.209,-1.3980000000000001,-0.204,0.204,-0.18899999999999997,"$45,460"
Brandt Jobe,57.0,62.48,2012,299.2,64.68,29.32,53.71,71.064,245,,1.0,0.257,0.053,0.198,-0.222,-0.18,"$344,332"
Louis Oosthuizen,65.0,62.41,2012,299.5,68.78,29.46,55.37,69.707,928,,3.0,-0.004,0.976,0.496,0.478,0.006,"$3,460,995"
Steve Wheatcroft,56.0,62.37,2012,286.9,66.22,29.64,56.91,71.584,92,,,0.04,-0.506,0.001,-0.294,-0.253,"$135,196"
Pat Perez,81.0,62.33,2012,291.5,65.05,28.72,61.77,70.378,603,,1.0,0.16,0.763,0.099,0.272,0.23199999999999998,"$1,064,053"
Johnson Wagner,88.0,62.32,2012,284.0,65.91,29.4,56.85,70.899,"1,181",1.0,4.0,0.34600000000000003,0.385,-0.027000000000000003,0.376,-0.31,"$2,225,007"
Chris Stroud,86.0,62.31,2012,286.6,63.37,28.88,61.55,70.878,484,,2.0,0.08199999999999999,0.121,-0.23600000000000002,-0.049,0.325,"$903,570"
David Hearn,95.0,62.25,2012,286.7,66.32,29.12,61.11,70.80199999999999,432,,1.0,0.261,0.261,-0.022000000000000002,-0.21,0.231,"$1,012,575"
Charley Hoffman,88.0,62.23,2012,295.5,66.35,29.58,51.41,71.139,628,,2.0,-0.48,0.087,0.33399999999999996,0.35600000000000004,-0.12300000000000001,"$1,276,663"
Rocco Mediate,70.0,62.22,2012,280.7,64.84,29.09,61.23,71.218,195,,,-0.012,-0.10800000000000001,-0.106,-0.09,0.1,"$242,354"
Roland Thatcher,55.0,62.19,2012,288.9,67.8,29.98,50.0,71.646,188,,1.0,-0.514,-1.158,-0.156,0.01,-0.498,"$396,801"
Lee Westwood,60.0,62.17,2012,298.1,69.75,30.06,48.3,70.084,713,,5.0,-0.359,0.784,0.628,0.6809999999999999,-0.166,"$3,016,569"
Brian Gay,91.0,62.1,2012,277.7,62.71,28.13,64.38,70.767,424,,2.0,0.7040000000000001,0.14800000000000002,-0.364,-0.486,0.293,"$960,658"
Geoff Ogilvy,73.0,62.01,2012,290.1,63.66,28.74,62.63,70.436,624,,1.0,0.23800000000000002,0.691,0.158,0.168,0.127,"$1,255,223"
Camilo Villegas,79.0,62.01,2012,290.3,69.55,29.92,54.5,71.079,267,,,-0.34299999999999997,-0.174,0.08,0.20800000000000002,-0.11699999999999999,"$491,729"
Greg Chalmers,88.0,62.0,2012,282.0,59.83,27.93,62.0,70.417,589,,,0.506,0.642,-0.335,0.012,0.45899999999999996,"$1,166,627"
Daniel Summerhays,81.0,61.93,2012,289.3,67.68,29.55,56.03,70.722,567,,4.0,-0.053,0.126,0.2,-0.066,0.045,"$1,111,522"
Jeff Overton,101.0,61.91,2012,292.0,66.32,28.7,59.35,70.197,667,,2.0,0.293,0.883,0.434,0.23600000000000002,-0.08,"$1,563,670"
Stephen Ames,54.0,61.88,2012,283.7,62.18,29.48,56.5,71.51100000000001,142,,,-0.255,-0.9059999999999999,-0.27699999999999997,-0.27699999999999997,-0.09699999999999999,"$193,686"
Hunter Haas,69.0,61.82,2012,287.6,63.14,28.97,55.02,71.205,251,,1.0,0.011000000000000001,-0.109,0.12300000000000001,-0.02,-0.223,"$399,364"
Kyle Reifers,86.0,61.7,2012,290.0,67.41,29.76,56.96,71.16,311,,,0.021,0.057999999999999996,0.055999999999999994,0.055999999999999994,-0.07400000000000001,"$448,960"
Cameron Beckman,81.0,61.67,2012,285.2,65.3,29.88,52.81,71.726,154,,,-0.353,-0.6890000000000001,-0.226,0.057999999999999996,-0.16699999999999998,"$287,506"
Keegan Bradley,90.0,61.65,2012,302.7,66.54,28.88,57.55,69.984,"1,670",1.0,5.0,0.33,1.122,0.68,0.23800000000000002,-0.127,"$3,910,658"
Charlie Wi,86.0,61.65,2012,285.6,59.69,28.24,59.13,70.697,901,,3.0,0.27899999999999997,0.28300000000000003,-0.19699999999999998,-0.22899999999999998,0.43,"$1,845,397"
Kevin Streelman,89.0,61.63,2012,292.8,66.22,29.34,58.22,70.821,424,,3.0,-0.054000000000000006,0.268,0.11,0.184,0.027999999999999997,"$893,736"
Vijay Singh,99.0,61.62,2012,295.4,66.22,29.41,59.3,70.156,669,,3.0,-0.40399999999999997,0.763,0.435,0.52,0.212,"$1,586,305"
Bryce Molder,83.0,61.59,2012,277.5,64.91,28.91,61.32,71.028,495,,1.0,0.6659999999999999,0.321,-0.632,0.1,0.188,"$1,166,115"
Webb Simpson,77.0,61.47,2012,288.6,67.47,28.79,58.65,70.04,"1,424",1.0,6.0,0.21100000000000002,1.123,0.222,0.319,0.371,"$3,436,758"
Charl Schwartzel,56.0,61.41,2012,295.8,62.65,28.74,58.95,70.281,519,,2.0,0.084,0.925,0.35600000000000004,0.445,0.039,"$1,138,844"
Dicky Pride,62.0,61.38,2012,285.9,64.51,29.0,57.39,70.87100000000001,586,,3.0,0.13,-0.09,-0.287,0.002,0.064,"$1,259,712"
D.J. Trahan,73.0,61.33,2012,292.2,65.94,29.91,53.43,71.563,243,,1.0,-0.579,-0.726,0.08800000000000001,-0.085,-0.15,"$611,142"
Josh Teater,97.0,61.3,2012,298.6,67.5,29.53,56.07,70.953,506,,3.0,-0.209,0.128,0.57,-0.231,-0.001,"$1,011,430"
Tom Pernice Jr.,62.0,61.26,2012,273.9,61.69,29.09,56.25,72.137,139,,1.0,-0.318,-1.127,-0.9209999999999999,-0.09699999999999999,0.209,"$189,907"
Sergio Garcia,57.0,61.15,2012,292.4,64.98,28.66,58.36,69.928,935,1.0,2.0,0.4,1.104,0.34600000000000003,0.075,0.28300000000000003,"$2,510,116"
George McNeill,85.0,61.14,2012,288.8,63.03,29.17,57.33,71.01100000000001,599,1.0,1.0,0.23800000000000002,0.013000000000000001,-0.149,-0.023,-0.053,"$1,119,535"
Arjun Atwal,79.0,61.12,2012,285.1,63.85,29.23,55.37,71.634,181,,,-0.217,-0.66,-0.132,-0.22699999999999998,-0.084,"$348,770"
Kevin Kisner,69.0,61.1,2012,287.9,62.48,28.75,59.47,71.342,248,,1.0,0.303,-0.139,0.106,-0.6509999999999999,0.10300000000000001,"$346,216"
Y.E. Yang,64.0,61.06,2012,284.9,58.51,28.5,57.67,71.005,351,,,0.516,-0.146,-0.11800000000000001,-0.35200000000000004,-0.192,"$454,276"
Rory Sabbatini,84.0,61.04,2012,287.4,62.24,28.81,58.67,71.125,602,,2.0,-0.37,-0.013999999999999999,0.247,-0.021,0.129,"$1,128,820"
Matt Every,80.0,60.89,2012,285.5,66.23,28.92,58.44,70.789,711,,5.0,0.096,0.613,-0.051,0.377,0.191,"$1,972,166"
Bob Estes,78.0,60.72,2012,285.2,62.39,28.59,60.98,70.418,458,,1.0,0.07400000000000001,0.36200000000000004,-0.45399999999999996,0.396,0.34700000000000003,"$1,009,769"
Vaughn Taylor,81.0,60.59,2012,286.0,66.3,29.01,56.26,71.059,312,,,0.031,0.03,-0.327,0.165,0.16,"$547,129"
William McGirt,96.0,60.58,2012,285.4,66.3,29.24,58.6,70.729,602,,2.0,0.282,0.253,-0.092,0.11,-0.047,"$1,228,947"
Billy Hurley III,70.0,60.56,2012,275.3,57.74,28.62,57.57,72.116,256,,2.0,0.276,-1.324,-0.9670000000000001,-0.7040000000000001,0.07200000000000001,"$474,130"
Brandt Snedeker,81.0,60.5,2012,288.7,63.75,27.92,62.08,69.84,"1,194",1.0,4.0,0.86,1.01,-0.276,0.11,0.316,"$4,989,739"
Graham DeLaet,79.0,60.36,2012,304.3,66.74,29.63,57.68,70.624,441,,2.0,-0.278,0.322,0.5,0.33399999999999996,-0.23399999999999999,"$1,051,951"
Justin Leonard,79.0,60.34,2012,279.4,60.44,28.93,59.18,71.583,277,,2.0,-0.325,-0.615,-0.401,-0.11699999999999999,0.22699999999999998,"$540,155"
Bud Cauley,99.0,60.33,2012,291.6,66.55,28.89,62.42,70.458,902,,5.0,0.065,0.721,0.065,0.201,0.38799999999999996,"$1,774,479"
Scott Brown,65.0,60.22,2012,291.2,64.5,29.8,50.13,71.835,212,,3.0,-0.46799999999999997,-0.7709999999999999,0.17,-0.255,-0.21899999999999997,"$478,763"
Chad Campbell,84.0,60.19,2012,290.1,67.13,29.83,54.93,70.566,517,,2.0,-0.425,0.28300000000000003,-0.04,0.7509999999999999,-0.004,"$895,199"
Greg Owen,90.0,60.16,2012,295.9,68.58,29.87,54.03,70.444,556,,2.0,-0.41600000000000004,0.298,0.336,0.36700000000000005,0.012,"$1,151,622"
Patrick Sheehan,58.0,60.11,2012,279.3,62.93,29.27,55.62,71.95,108,,,-0.149,-1.261,-0.46799999999999997,-0.737,0.092,"$129,590"
Garth Mulroy,59.0,60.1,2012,293.7,65.11,29.23,51.68,71.192,173,,,0.01,-0.031,-0.004,0.14300000000000002,-0.179,"$277,632"
Sean O'Hair,84.0,59.98,2012,297.5,68.25,29.67,56.04,70.615,644,,2.0,-0.28600000000000003,0.368,0.255,0.25,0.149,"$1,160,981"
Tim Herron,88.0,59.93,2012,289.4,67.36,29.78,57.06,70.781,339,,,-0.174,0.33399999999999996,0.152,0.193,0.163,"$660,279"
Padraig Harrington,67.0,59.86,2012,293.6,62.17,28.41,59.67,69.736,646,,3.0,-0.02,0.888,0.193,0.331,0.384,"$1,546,272"
Trevor Immelman,76.0,59.7,2012,290.9,63.45,29.59,56.6,71.37,411,,,-0.122,0.365,-0.14,0.242,0.384,"$617,296"
Chris Kirk,93.0,59.7,2012,291.8,66.6,29.15,58.32,70.891,574,,4.0,-0.195,0.244,0.032,0.444,-0.037000000000000005,"$1,197,562"
Adam Scott,59.0,59.61,2012,304.6,66.57,29.53,55.87,69.533,966,,3.0,-0.138,1.1640000000000001,0.605,0.494,0.203,"$2,899,557"
Kyle Stanley,86.0,59.49,2012,306.9,67.06,29.9,52.61,70.633,"1,177",1.0,2.0,-0.797,0.384,0.7859999999999999,0.439,-0.043,"$2,351,857"
Harris English,98.0,59.47,2012,300.3,67.74,29.52,53.6,70.688,549,,3.0,0.175,0.299,0.28600000000000003,-0.038,-0.124,"$1,186,003"
Michael Thompson,80.0,59.43,2012,283.4,63.26,29.0,55.39,70.718,634,,2.0,0.355,0.106,-0.375,0.317,-0.192,"$1,408,374"
Robert Allenby,76.0,59.34,2012,286.7,65.79,29.91,50.85,71.355,417,,2.0,-0.428,-0.626,-0.449,0.537,-0.28600000000000003,"$808,927"
Seung-Yul Noh,105.0,59.34,2012,300.4,67.41,29.28,58.0,70.256,827,,3.0,0.142,0.721,0.355,0.102,0.122,"$1,629,751"
Martin Laird,77.0,59.16,2012,298.2,65.3,29.52,55.92,70.98899999999999,976,,3.0,0.099,0.5489999999999999,0.374,0.175,-0.099,"$2,172,883"
Davis Love III,64.0,59.11,2012,296.3,65.02,29.11,54.84,70.194,443,,2.0,0.063,0.867,0.20600000000000002,0.635,-0.038,"$989,753"
Bill Lunde,83.0,59.1,2012,290.5,67.56,29.45,58.68,71.062,294,,,-0.24100000000000002,0.305,0.052000000000000005,0.449,0.044000000000000004,"$593,598"
Nathan Green,73.0,58.97,2012,283.8,66.92,29.35,57.62,70.991,245,,1.0,0.248,-0.1,-0.479,0.048,0.083,"$366,651"
Jonas Blixt,72.0,58.9,2012,286.3,63.65,27.89,61.57,70.244,470,,3.0,0.804,1.062,-0.1,-0.01,0.36700000000000005,"$2,255,695"
Nick Watney,97.0,58.86,2012,296.8,66.43,29.29,55.11,70.577,726,,3.0,-0.027999999999999997,0.536,-0.016,0.586,-0.006999999999999999,"$3,044,224"
Bubba Watson,68.0,58.84,2012,315.5,69.95,29.73,56.58,69.639,"1,777",1.0,5.0,-0.28,1.5290000000000001,1.485,0.265,0.059000000000000004,"$4,644,997"
Brendon Todd,78.0,58.77,2012,283.6,60.0,28.87,55.75,71.873,281,,1.0,0.42700000000000005,-1.19,-0.57,-1.141,0.094,"$474,295"
Bobby Gates,87.0,58.6,2012,300.2,65.39,29.69,55.9,71.208,338,,1.0,-0.262,-0.265,0.331,-0.016,-0.318,"$525,293"
Erik Compton,81.0,58.33,2012,297.2,62.48,29.0,53.55,71.499,311,,,0.092,-0.517,0.215,-0.6679999999999999,-0.155,"$359,765"
